file,label,frame
OilBottle\Frame_4280_fg.png,9,4280
CanOfCocaCola\Frame_19040_fg.png,2,19040
Jam\Frame_2520_fg.png,5,2520
Sugar\Frame_7040_fg.png,14,7040
CanOfCocaCola\Frame_10000_fg.png,2,10000
Background\Frame_5000_bg.png,0,5000
Plate\Frame_10080_fg.png,10,10080
WashLiquid\Frame_9120_fg.png,16,9120
Plate\Frame_1240_fg.png,10,1240
FryingPan\Frame_4360_fg.png,3,4360
WashLiquid\Frame_6040_fg.png,16,6040
SaucePan\Frame_1840_fg.png,12,1840
Mug\Frame_5720_fg.png,8,5720
Bowl\Frame_10480_fg.png,1,10480
Background\Frame_11240_bg.png,0,11240
FryingPan\Frame_17360_fg.png,3,17360
VinegarBottle\Frame_11040_fg.png,15,11040
Mug\Frame_4040_fg.png,8,4040
SaucePan\Frame_2360_fg.png,12,2360
Plate\Frame_2920_fg.png,10,2920
Background\Frame_17160_bg.png,0,17160
Background\Frame_24600_bg.png,0,24600
CanOfCocaCola\Frame_6440_fg.png,2,6440
Glass\Frame_1320_fg.png,4,1320
Rice\Frame_5520_fg.png,11,5520
CanOfCocaCola\Frame_15680_fg.png,2,15680
VinegarBottle\Frame_20760_fg.png,15,20760
Bowl\Frame_7880_fg.png,1,7880
WashLiquid\Frame_5600_fg.png,16,5600
WashLiquid\Frame_9800_fg.png,16,9800
CanOfCocaCola\Frame_5160_fg.png,2,5160
VinegarBottle\Frame_7560_fg.png,15,7560
Bowl\Frame_6640_fg.png,1,6640
MilkBottle\Frame_7720_fg.png,7,7720
Rice\Frame_9960_fg.png,11,9960
Lid\Frame_4840_fg.png,6,4840
CanOfCocaCola\Frame_5200_fg.png,2,5200
Sugar\Frame_11640_fg.png,14,11640
Glass\Frame_7360_fg.png,4,7360
WashLiquid\Frame_2840_fg.png,16,2840
Glass\Frame_3960_fg.png,4,3960
Lid\Frame_4480_fg.png,6,4480
Jam\Frame_1440_fg.png,5,1440
SaucePan\Frame_12960_fg.png,12,12960
Sponge\Frame_9160_fg.png,13,9160
Sponge\Frame_3480_fg.png,13,3480
Lid\Frame_3560_fg.png,6,3560
Sponge\Frame_12000_fg.png,13,12000
Mug\Frame_1800_fg.png,8,1800
FryingPan\Frame_15960_fg.png,3,15960
Lid\Frame_5960_fg.png,6,5960
Jam\Frame_3440_fg.png,5,3440
VinegarBottle\Frame_3920_fg.png,15,3920
MilkBottle\Frame_1560_fg.png,7,1560
MilkBottle\Frame_4600_fg.png,7,4600
Rice\Frame_8440_fg.png,11,8440
Sugar\Frame_9080_fg.png,14,9080
FryingPan\Frame_8320_fg.png,3,8320
Rice\Frame_8880_fg.png,11,8880
WashLiquid\Frame_2600_fg.png,16,2600
Mug\Frame_2360_fg.png,8,2360
Plate\Frame_2280_fg.png,10,2280
Mug\Frame_3120_fg.png,8,3120
Glass\Frame_5560_fg.png,4,5560
Background\Frame_22520_bg.png,0,22520
Sugar\Frame_3160_fg.png,14,3160
CanOfCocaCola\Frame_4880_fg.png,2,4880
VinegarBottle\Frame_9720_fg.png,15,9720
WashLiquid\Frame_1280_fg.png,16,1280
OilBottle\Frame_7720_fg.png,9,7720
Sugar\Frame_1520_fg.png,14,1520
VinegarBottle\Frame_2640_fg.png,15,2640
Rice\Frame_5360_fg.png,11,5360
Background\Frame_13800_bg.png,0,13800
Bowl\Frame_3600_fg.png,1,3600
CanOfCocaCola\Frame_9440_fg.png,2,9440
FryingPan\Frame_3320_fg.png,3,3320
CanOfCocaCola\Frame_6680_fg.png,2,6680
Background\Frame_3600_bg.png,0,3600
Glass\Frame_9120_fg.png,4,9120
Plate\Frame_10440_fg.png,10,10440
Sponge\Frame_3520_fg.png,13,3520
Plate\Frame_2760_fg.png,10,2760
FryingPan\Frame_5360_fg.png,3,5360
MilkBottle\Frame_3600_fg.png,7,3600
Background\Frame_14200_bg.png,0,14200
Lid\Frame_8880_fg.png,6,8880
FryingPan\Frame_15560_fg.png,3,15560
WashLiquid\Frame_8800_fg.png,16,8800
FryingPan\Frame_8920_fg.png,3,8920
Sugar\Frame_8240_fg.png,14,8240
Rice\Frame_8640_fg.png,11,8640
SaucePan\Frame_7120_fg.png,12,7120
SaucePan\Frame_12040_fg.png,12,12040
Mug\Frame_6520_fg.png,8,6520
Glass\Frame_2960_fg.png,4,2960
WashLiquid\Frame_5520_fg.png,16,5520
Bowl\Frame_6960_fg.png,1,6960
Glass\Frame_7080_fg.png,4,7080
Plate\Frame_3960_fg.png,10,3960
MilkBottle\Frame_5120_fg.png,7,5120
Mug\Frame_5480_fg.png,8,5480
FryingPan\Frame_2360_fg.png,3,2360
OilBottle\Frame_8920_fg.png,9,8920
Glass\Frame_13640_fg.png,4,13640
Background\Frame_17960_bg.png,0,17960
VinegarBottle\Frame_4280_fg.png,15,4280
FryingPan\Frame_2480_fg.png,3,2480
MilkBottle\Frame_8280_fg.png,7,8280
SaucePan\Frame_7080_fg.png,12,7080
Jam\Frame_4200_fg.png,5,4200
Glass\Frame_2880_fg.png,4,2880
VinegarBottle\Frame_2120_fg.png,15,2120
Mug\Frame_9280_fg.png,8,9280
FryingPan\Frame_1640_fg.png,3,1640
Lid\Frame_6840_fg.png,6,6840
SaucePan\Frame_12880_fg.png,12,12880
Glass\Frame_12400_fg.png,4,12400
CanOfCocaCola\Frame_8320_fg.png,2,8320
Plate\Frame_6720_fg.png,10,6720
Background\Frame_11600_bg.png,0,11600
Plate\Frame_13320_fg.png,10,13320
Mug\Frame_5640_fg.png,8,5640
SaucePan\Frame_7520_fg.png,12,7520
Bowl\Frame_5640_fg.png,1,5640
Plate\Frame_1600_fg.png,10,1600
VinegarBottle\Frame_10040_fg.png,15,10040
Background\Frame_15480_bg.png,0,15480
Sponge\Frame_3280_fg.png,13,3280
Glass\Frame_10000_fg.png,4,10000
Plate\Frame_11400_fg.png,10,11400
Jam\Frame_11120_fg.png,5,11120
MilkBottle\Frame_8720_fg.png,7,8720
Sugar\Frame_5800_fg.png,14,5800
Bowl\Frame_12000_fg.png,1,12000
OilBottle\Frame_2520_fg.png,9,2520
Glass\Frame_7640_fg.png,4,7640
OilBottle\Frame_5440_fg.png,9,5440
SaucePan\Frame_7720_fg.png,12,7720
CanOfCocaCola\Frame_19560_fg.png,2,19560
Lid\Frame_8560_fg.png,6,8560
VinegarBottle\Frame_5880_fg.png,15,5880
Mug\Frame_1160_fg.png,8,1160
CanOfCocaCola\Frame_5120_fg.png,2,5120
SaucePan\Frame_7400_fg.png,12,7400
OilBottle\Frame_4320_fg.png,9,4320
Background\Frame_25160_bg.png,0,25160
Jam\Frame_4360_fg.png,5,4360
Glass\Frame_11160_fg.png,4,11160
CanOfCocaCola\Frame_6320_fg.png,2,6320
SaucePan\Frame_15800_fg.png,12,15800
Sugar\Frame_3440_fg.png,14,3440
WashLiquid\Frame_8120_fg.png,16,8120
OilBottle\Frame_8280_fg.png,9,8280
Mug\Frame_13280_fg.png,8,13280
Sugar\Frame_1960_fg.png,14,1960
SaucePan\Frame_3280_fg.png,12,3280
Mug\Frame_2280_fg.png,8,2280
WashLiquid\Frame_5880_fg.png,16,5880
Jam\Frame_2360_fg.png,5,2360
FryingPan\Frame_2640_fg.png,3,2640
Rice\Frame_8400_fg.png,11,8400
Glass\Frame_9040_fg.png,4,9040
Sponge\Frame_8320_fg.png,13,8320
VinegarBottle\Frame_25400_fg.png,15,25400
Sponge\Frame_1320_fg.png,13,1320
SaucePan\Frame_3360_fg.png,12,3360
OilBottle\Frame_2760_fg.png,9,2760
Plate\Frame_5840_fg.png,10,5840
FryingPan\Frame_1960_fg.png,3,1960
CanOfCocaCola\Frame_2440_fg.png,2,2440
Sponge\Frame_5480_fg.png,13,5480
SaucePan\Frame_7840_fg.png,12,7840
CanOfCocaCola\Frame_17360_fg.png,2,17360
VinegarBottle\Frame_6840_fg.png,15,6840
OilBottle\Frame_11640_fg.png,9,11640
CanOfCocaCola\Frame_19200_fg.png,2,19200
SaucePan\Frame_9040_fg.png,12,9040
VinegarBottle\Frame_2760_fg.png,15,2760
CanOfCocaCola\Frame_16160_fg.png,2,16160
WashLiquid\Frame_6000_fg.png,16,6000
Bowl\Frame_1680_fg.png,1,1680
SaucePan\Frame_2320_fg.png,12,2320
Bowl\Frame_4680_fg.png,1,4680
Background\Frame_14360_bg.png,0,14360
Glass\Frame_13120_fg.png,4,13120
SaucePan\Frame_12520_fg.png,12,12520
CanOfCocaCola\Frame_3360_fg.png,2,3360
Glass\Frame_5280_fg.png,4,5280
Lid\Frame_4560_fg.png,6,4560
Jam\Frame_1920_fg.png,5,1920
MilkBottle\Frame_9000_fg.png,7,9000
OilBottle\Frame_5600_fg.png,9,5600
Bowl\Frame_4200_fg.png,1,4200
OilBottle\Frame_3480_fg.png,9,3480
Background\Frame_13200_bg.png,0,13200
CanOfCocaCola\Frame_4320_fg.png,2,4320
VinegarBottle\Frame_5280_fg.png,15,5280
Bowl\Frame_5880_fg.png,1,5880
Lid\Frame_1920_fg.png,6,1920
Background\Frame_3440_bg.png,0,3440
FryingPan\Frame_2760_fg.png,3,2760
WashLiquid\Frame_1800_fg.png,16,1800
Jam\Frame_6440_fg.png,5,6440
VinegarBottle\Frame_19800_fg.png,15,19800
SaucePan\Frame_15520_fg.png,12,15520
Bowl\Frame_4240_fg.png,1,4240
Sponge\Frame_5680_fg.png,13,5680
CanOfCocaCola\Frame_11000_fg.png,2,11000
FryingPan\Frame_17680_fg.png,3,17680
Bowl\Frame_11200_fg.png,1,11200
CanOfCocaCola\Frame_5640_fg.png,2,5640
CanOfCocaCola\Frame_11040_fg.png,2,11040
Background\Frame_19120_bg.png,0,19120
Rice\Frame_5960_fg.png,11,5960
Mug\Frame_11920_fg.png,8,11920
Background\Frame_3480_bg.png,0,3480
CanOfCocaCola\Frame_10840_fg.png,2,10840
VinegarBottle\Frame_5960_fg.png,15,5960
VinegarBottle\Frame_9440_fg.png,15,9440
SaucePan\Frame_9760_fg.png,12,9760
Sponge\Frame_11200_fg.png,13,11200
Sponge\Frame_6840_fg.png,13,6840
Sponge\Frame_8080_fg.png,13,8080
Rice\Frame_12840_fg.png,11,12840
MilkBottle\Frame_10200_fg.png,7,10200
Glass\Frame_6520_fg.png,4,6520
Background\Frame_16280_bg.png,0,16280
Jam\Frame_9440_fg.png,5,9440
Lid\Frame_2240_fg.png,6,2240
SaucePan\Frame_12800_fg.png,12,12800
WashLiquid\Frame_7000_fg.png,16,7000
Rice\Frame_10480_fg.png,11,10480
SaucePan\Frame_8320_fg.png,12,8320
Bowl\Frame_6200_fg.png,1,6200
FryingPan\Frame_3760_fg.png,3,3760
Glass\Frame_9560_fg.png,4,9560
Background\Frame_25440_bg.png,0,25440
Jam\Frame_6560_fg.png,5,6560
Background\Frame_14240_bg.png,0,14240
FryingPan\Frame_14960_fg.png,3,14960
MilkBottle\Frame_8160_fg.png,7,8160
CanOfCocaCola\Frame_3240_fg.png,2,3240
Rice\Frame_9560_fg.png,11,9560
Sugar\Frame_3360_fg.png,14,3360
Background\Frame_22320_bg.png,0,22320
SaucePan\Frame_14600_fg.png,12,14600
Background\Frame_4200_bg.png,0,4200
Plate\Frame_8240_fg.png,10,8240
Sugar\Frame_1280_fg.png,14,1280
Mug\Frame_9440_fg.png,8,9440
Mug\Frame_3000_fg.png,8,3000
Plate\Frame_9960_fg.png,10,9960
Plate\Frame_7880_fg.png,10,7880
Background\Frame_3040_bg.png,0,3040
Jam\Frame_7920_fg.png,5,7920
Plate\Frame_6960_fg.png,10,6960
CanOfCocaCola\Frame_19640_fg.png,2,19640
Rice\Frame_3800_fg.png,11,3800
Rice\Frame_3440_fg.png,11,3440
Jam\Frame_6640_fg.png,5,6640
FryingPan\Frame_14120_fg.png,3,14120
CanOfCocaCola\Frame_9040_fg.png,2,9040
Background\Frame_5960_bg.png,0,5960
OilBottle\Frame_11600_fg.png,9,11600
Glass\Frame_9880_fg.png,4,9880
WashLiquid\Frame_6440_fg.png,16,6440
Background\Frame_8760_bg.png,0,8760
CanOfCocaCola\Frame_19360_fg.png,2,19360
Sponge\Frame_7160_fg.png,13,7160
SaucePan\Frame_7160_fg.png,12,7160
SaucePan\Frame_2600_fg.png,12,2600
Glass\Frame_9960_fg.png,4,9960
Sponge\Frame_10600_fg.png,13,10600
SaucePan\Frame_6120_fg.png,12,6120
SaucePan\Frame_1000_fg.png,12,1000
Rice\Frame_9520_fg.png,11,9520
Rice\Frame_9480_fg.png,11,9480
Background\Frame_9120_bg.png,0,9120
Rice\Frame_11560_fg.png,11,11560
VinegarBottle\Frame_8360_fg.png,15,8360
SaucePan\Frame_8720_fg.png,12,8720
Glass\Frame_3080_fg.png,4,3080
VinegarBottle\Frame_20320_fg.png,15,20320
Sugar\Frame_6760_fg.png,14,6760
Mug\Frame_4280_fg.png,8,4280
FryingPan\Frame_9320_fg.png,3,9320
Mug\Frame_5360_fg.png,8,5360
Sponge\Frame_7280_fg.png,13,7280
Background\Frame_17240_bg.png,0,17240
Jam\Frame_11000_fg.png,5,11000
FryingPan\Frame_9520_fg.png,3,9520
CanOfCocaCola\Frame_10200_fg.png,2,10200
SaucePan\Frame_5760_fg.png,12,5760
Glass\Frame_7560_fg.png,4,7560
Rice\Frame_6840_fg.png,11,6840
CanOfCocaCola\Frame_9320_fg.png,2,9320
Plate\Frame_12640_fg.png,10,12640
Rice\Frame_12200_fg.png,11,12200
Background\Frame_19680_bg.png,0,19680
Jam\Frame_7360_fg.png,5,7360
Background\Frame_0880_bg.png,0,880
SaucePan\Frame_3160_fg.png,12,3160
Sugar\Frame_4160_fg.png,14,4160
VinegarBottle\Frame_2840_fg.png,15,2840
Background\Frame_18000_bg.png,0,18000
WashLiquid\Frame_5000_fg.png,16,5000
FryingPan\Frame_8080_fg.png,3,8080
WashLiquid\Frame_4360_fg.png,16,4360
Mug\Frame_12520_fg.png,8,12520
WashLiquid\Frame_3160_fg.png,16,3160
OilBottle\Frame_7840_fg.png,9,7840
Background\Frame_9000_bg.png,0,9000
FryingPan\Frame_7800_fg.png,3,7800
CanOfCocaCola\Frame_19000_fg.png,2,19000
SaucePan\Frame_5040_fg.png,12,5040
VinegarBottle\Frame_4040_fg.png,15,4040
Jam\Frame_4520_fg.png,5,4520
Background\Frame_25400_bg.png,0,25400
Mug\Frame_11040_fg.png,8,11040
Rice\Frame_2520_fg.png,11,2520
Background\Frame_15760_bg.png,0,15760
FryingPan\Frame_8400_fg.png,3,8400
Plate\Frame_13400_fg.png,10,13400
Rice\Frame_12960_fg.png,11,12960
Sponge\Frame_1160_fg.png,13,1160
Plate\Frame_7800_fg.png,10,7800
FryingPan\Frame_8000_fg.png,3,8000
Background\Frame_13480_bg.png,0,13480
Plate\Frame_2640_fg.png,10,2640
Rice\Frame_5440_fg.png,11,5440
FryingPan\Frame_13720_fg.png,3,13720
CanOfCocaCola\Frame_19840_fg.png,2,19840
SaucePan\Frame_4160_fg.png,12,4160
Background\Frame_14320_bg.png,0,14320
WashLiquid\Frame_4640_fg.png,16,4640
VinegarBottle\Frame_10840_fg.png,15,10840
Plate\Frame_1040_fg.png,10,1040
Sugar\Frame_11480_fg.png,14,11480
Mug\Frame_5600_fg.png,8,5600
FryingPan\Frame_3120_fg.png,3,3120
Plate\Frame_1760_fg.png,10,1760
Sponge\Frame_8280_fg.png,13,8280
VinegarBottle\Frame_8040_fg.png,15,8040
FryingPan\Frame_14200_fg.png,3,14200
Sugar\Frame_8320_fg.png,14,8320
Lid\Frame_5680_fg.png,6,5680
Sugar\Frame_9960_fg.png,14,9960
Sponge\Frame_1720_fg.png,13,1720
Background\Frame_2920_bg.png,0,2920
MilkBottle\Frame_4960_fg.png,7,4960
SaucePan\Frame_8840_fg.png,12,8840
Sponge\Frame_2560_fg.png,13,2560
Lid\Frame_1120_fg.png,6,1120
FryingPan\Frame_14760_fg.png,3,14760
Bowl\Frame_7680_fg.png,1,7680
VinegarBottle\Frame_22040_fg.png,15,22040
Background\Frame_3400_bg.png,0,3400
Sugar\Frame_8600_fg.png,14,8600
Plate\Frame_5920_fg.png,10,5920
FryingPan\Frame_10360_fg.png,3,10360
Glass\Frame_10520_fg.png,4,10520
Plate\Frame_12560_fg.png,10,12560
VinegarBottle\Frame_4960_fg.png,15,4960
Sugar\Frame_4680_fg.png,14,4680
Glass\Frame_2040_fg.png,4,2040
Mug\Frame_8880_fg.png,8,8880
Mug\Frame_10080_fg.png,8,10080
VinegarBottle\Frame_10480_fg.png,15,10480
VinegarBottle\Frame_19640_fg.png,15,19640
Glass\Frame_4400_fg.png,4,4400
SaucePan\Frame_15080_fg.png,12,15080
Glass\Frame_1080_fg.png,4,1080
Sponge\Frame_5880_fg.png,13,5880
Mug\Frame_1280_fg.png,8,1280
CanOfCocaCola\Frame_4720_fg.png,2,4720
MilkBottle\Frame_8880_fg.png,7,8880
Mug\Frame_4960_fg.png,8,4960
Lid\Frame_3800_fg.png,6,3800
Lid\Frame_4880_fg.png,6,4880
FryingPan\Frame_8240_fg.png,3,8240
FryingPan\Frame_3920_fg.png,3,3920
SaucePan\Frame_8960_fg.png,12,8960
Rice\Frame_4720_fg.png,11,4720
FryingPan\Frame_9640_fg.png,3,9640
WashLiquid\Frame_10400_fg.png,16,10400
SaucePan\Frame_2880_fg.png,12,2880
Sugar\Frame_7240_fg.png,14,7240
Jam\Frame_1960_fg.png,5,1960
Glass\Frame_3720_fg.png,4,3720
Mug\Frame_2640_fg.png,8,2640
WashLiquid\Frame_8920_fg.png,16,8920
FryingPan\Frame_6000_fg.png,3,6000
VinegarBottle\Frame_11760_fg.png,15,11760
Plate\Frame_13920_fg.png,10,13920
Background\Frame_8640_bg.png,0,8640
Sponge\Frame_5320_fg.png,13,5320
MilkBottle\Frame_6480_fg.png,7,6480
Lid\Frame_8160_fg.png,6,8160
WashLiquid\Frame_2120_fg.png,16,2120
Background\Frame_5040_bg.png,0,5040
Jam\Frame_6760_fg.png,5,6760
OilBottle\Frame_4560_fg.png,9,4560
Jam\Frame_10760_fg.png,5,10760
Background\Frame_5720_bg.png,0,5720
CanOfCocaCola\Frame_15480_fg.png,2,15480
Rice\Frame_8720_fg.png,11,8720
Bowl\Frame_3360_fg.png,1,3360
WashLiquid\Frame_3760_fg.png,16,3760
Glass\Frame_12120_fg.png,4,12120
Bowl\Frame_5320_fg.png,1,5320
VinegarBottle\Frame_7320_fg.png,15,7320
SaucePan\Frame_9440_fg.png,12,9440
Glass\Frame_0840_fg.png,4,840
WashLiquid\Frame_7320_fg.png,16,7320
WashLiquid\Frame_8200_fg.png,16,8200
Plate\Frame_8120_fg.png,10,8120
SaucePan\Frame_10480_fg.png,12,10480
FryingPan\Frame_15280_fg.png,3,15280
Background\Frame_16160_bg.png,0,16160
Jam\Frame_0960_fg.png,5,960
Jam\Frame_4320_fg.png,5,4320
Glass\Frame_0960_fg.png,4,960
CanOfCocaCola\Frame_15640_fg.png,2,15640
Mug\Frame_10640_fg.png,8,10640
Background\Frame_15840_bg.png,0,15840
Jam\Frame_10840_fg.png,5,10840
Sugar\Frame_1120_fg.png,14,1120
CanOfCocaCola\Frame_5400_fg.png,2,5400
MilkBottle\Frame_5320_fg.png,7,5320
FryingPan\Frame_7280_fg.png,3,7280
Bowl\Frame_4880_fg.png,1,4880
SaucePan\Frame_12560_fg.png,12,12560
OilBottle\Frame_7440_fg.png,9,7440
Background\Frame_17480_bg.png,0,17480
Rice\Frame_5640_fg.png,11,5640
Plate\Frame_4040_fg.png,10,4040
Jam\Frame_11360_fg.png,5,11360
Mug\Frame_10040_fg.png,8,10040
Sponge\Frame_4760_fg.png,13,4760
VinegarBottle\Frame_3120_fg.png,15,3120
Glass\Frame_3600_fg.png,4,3600
Background\Frame_3840_bg.png,0,3840
Mug\Frame_7080_fg.png,8,7080
Sponge\Frame_13000_fg.png,13,13000
Mug\Frame_12320_fg.png,8,12320
Rice\Frame_9760_fg.png,11,9760
VinegarBottle\Frame_3960_fg.png,15,3960
Background\Frame_6800_bg.png,0,6800
SaucePan\Frame_5960_fg.png,12,5960
Glass\Frame_8640_fg.png,4,8640
Mug\Frame_12000_fg.png,8,12000
VinegarBottle\Frame_3600_fg.png,15,3600
Bowl\Frame_1600_fg.png,1,1600
Jam\Frame_3920_fg.png,5,3920
VinegarBottle\Frame_1800_fg.png,15,1800
Glass\Frame_9000_fg.png,4,9000
Background\Frame_8560_bg.png,0,8560
SaucePan\Frame_9400_fg.png,12,9400
Mug\Frame_9760_fg.png,8,9760
Background\Frame_10760_bg.png,0,10760
Mug\Frame_1840_fg.png,8,1840
OilBottle\Frame_10480_fg.png,9,10480
Plate\Frame_13640_fg.png,10,13640
Background\Frame_14400_bg.png,0,14400
Plate\Frame_8080_fg.png,10,8080
Rice\Frame_6520_fg.png,11,6520
Mug\Frame_5840_fg.png,8,5840
CanOfCocaCola\Frame_11480_fg.png,2,11480
Plate\Frame_7960_fg.png,10,7960
CanOfCocaCola\Frame_2840_fg.png,2,2840
SaucePan\Frame_10600_fg.png,12,10600
FryingPan\Frame_5840_fg.png,3,5840
Bowl\Frame_10440_fg.png,1,10440
Plate\Frame_3000_fg.png,10,3000
WashLiquid\Frame_9360_fg.png,16,9360
Jam\Frame_8400_fg.png,5,8400
Sugar\Frame_2440_fg.png,14,2440
Background\Frame_9600_bg.png,0,9600
SaucePan\Frame_14640_fg.png,12,14640
CanOfCocaCola\Frame_19800_fg.png,2,19800
Rice\Frame_12600_fg.png,11,12600
FryingPan\Frame_8520_fg.png,3,8520
Sponge\Frame_8920_fg.png,13,8920
Sugar\Frame_5120_fg.png,14,5120
Background\Frame_3000_bg.png,0,3000
Sugar\Frame_1320_fg.png,14,1320
Sponge\Frame_7720_fg.png,13,7720
Rice\Frame_13080_fg.png,11,13080
Lid\Frame_6560_fg.png,6,6560
MilkBottle\Frame_9200_fg.png,7,9200
CanOfCocaCola\Frame_8680_fg.png,2,8680
Plate\Frame_11880_fg.png,10,11880
CanOfCocaCola\Frame_8720_fg.png,2,8720
Lid\Frame_0960_fg.png,6,960
SaucePan\Frame_5920_fg.png,12,5920
Rice\Frame_10400_fg.png,11,10400
Plate\Frame_5960_fg.png,10,5960
Glass\Frame_2280_fg.png,4,2280
Background\Frame_0440_bg.png,0,440
Sugar\Frame_1440_fg.png,14,1440
VinegarBottle\Frame_21480_fg.png,15,21480
CanOfCocaCola\Frame_7880_fg.png,2,7880
SaucePan\Frame_6720_fg.png,12,6720
SaucePan\Frame_8400_fg.png,12,8400
FryingPan\Frame_4720_fg.png,3,4720
Plate\Frame_8200_fg.png,10,8200
CanOfCocaCola\Frame_16640_fg.png,2,16640
OilBottle\Frame_11560_fg.png,9,11560
MilkBottle\Frame_3520_fg.png,7,3520
OilBottle\Frame_5640_fg.png,9,5640
SaucePan\Frame_5200_fg.png,12,5200
OilBottle\Frame_10200_fg.png,9,10200
SaucePan\Frame_3000_fg.png,12,3000
Plate\Frame_1080_fg.png,10,1080
Plate\Frame_13520_fg.png,10,13520
FryingPan\Frame_5280_fg.png,3,5280
CanOfCocaCola\Frame_11680_fg.png,2,11680
VinegarBottle\Frame_8200_fg.png,15,8200
WashLiquid\Frame_4440_fg.png,16,4440
SaucePan\Frame_3600_fg.png,12,3600
Sugar\Frame_1160_fg.png,14,1160
FryingPan\Frame_9800_fg.png,3,9800
Plate\Frame_13360_fg.png,10,13360
VinegarBottle\Frame_3680_fg.png,15,3680
Mug\Frame_12600_fg.png,8,12600
Jam\Frame_1840_fg.png,5,1840
Sponge\Frame_6120_fg.png,13,6120
Mug\Frame_9120_fg.png,8,9120
VinegarBottle\Frame_20720_fg.png,15,20720
SaucePan\Frame_14840_fg.png,12,14840
Bowl\Frame_4800_fg.png,1,4800
MilkBottle\Frame_8360_fg.png,7,8360
CanOfCocaCola\Frame_9360_fg.png,2,9360
Plate\Frame_1440_fg.png,10,1440
Plate\Frame_8760_fg.png,10,8760
SaucePan\Frame_9320_fg.png,12,9320
Rice\Frame_8120_fg.png,11,8120
Jam\Frame_7680_fg.png,5,7680
Plate\Frame_12200_fg.png,10,12200
FryingPan\Frame_1320_fg.png,3,1320
Jam\Frame_11400_fg.png,5,11400
WashLiquid\Frame_5080_fg.png,16,5080
MilkBottle\Frame_6360_fg.png,7,6360
Jam\Frame_6960_fg.png,5,6960
Mug\Frame_13200_fg.png,8,13200
Bowl\Frame_5200_fg.png,1,5200
Background\Frame_5600_bg.png,0,5600
Mug\Frame_12480_fg.png,8,12480
Glass\Frame_6720_fg.png,4,6720
FryingPan\Frame_4200_fg.png,3,4200
Plate\Frame_14040_fg.png,10,14040
FryingPan\Frame_17520_fg.png,3,17520
FryingPan\Frame_7600_fg.png,3,7600
Lid\Frame_9080_fg.png,6,9080
Sugar\Frame_9360_fg.png,14,9360
SaucePan\Frame_14480_fg.png,12,14480
Sponge\Frame_10880_fg.png,13,10880
SaucePan\Frame_9280_fg.png,12,9280
SaucePan\Frame_8640_fg.png,12,8640
OilBottle\Frame_10040_fg.png,9,10040
Sponge\Frame_9600_fg.png,13,9600
WashLiquid\Frame_9720_fg.png,16,9720
CanOfCocaCola\Frame_4280_fg.png,2,4280
Background\Frame_21840_bg.png,0,21840
SaucePan\Frame_10280_fg.png,12,10280
CanOfCocaCola\Frame_9600_fg.png,2,9600
VinegarBottle\Frame_23240_fg.png,15,23240
Jam\Frame_4840_fg.png,5,4840
OilBottle\Frame_11920_fg.png,9,11920
Jam\Frame_7560_fg.png,5,7560
VinegarBottle\Frame_5440_fg.png,15,5440
FryingPan\Frame_11520_fg.png,3,11520
Sugar\Frame_9880_fg.png,14,9880
Jam\Frame_11840_fg.png,5,11840
Lid\Frame_5560_fg.png,6,5560
FryingPan\Frame_11240_fg.png,3,11240
FryingPan\Frame_7840_fg.png,3,7840
Plate\Frame_7240_fg.png,10,7240
Sugar\Frame_6000_fg.png,14,6000
VinegarBottle\Frame_4480_fg.png,15,4480
Mug\Frame_3200_fg.png,8,3200
Lid\Frame_3600_fg.png,6,3600
CanOfCocaCola\Frame_16280_fg.png,2,16280
FryingPan\Frame_2280_fg.png,3,2280
Sugar\Frame_10600_fg.png,14,10600
Bowl\Frame_8440_fg.png,1,8440
Glass\Frame_3040_fg.png,4,3040
CanOfCocaCola\Frame_5560_fg.png,2,5560
Bowl\Frame_9080_fg.png,1,9080
Lid\Frame_1200_fg.png,6,1200
Sponge\Frame_2680_fg.png,13,2680
Lid\Frame_8080_fg.png,6,8080
WashLiquid\Frame_2360_fg.png,16,2360
Mug\Frame_2840_fg.png,8,2840
Bowl\Frame_8560_fg.png,1,8560
Background\Frame_0920_bg.png,0,920
Sugar\Frame_6160_fg.png,14,6160
SaucePan\Frame_14560_fg.png,12,14560
FryingPan\Frame_8280_fg.png,3,8280
Rice\Frame_10160_fg.png,11,10160
Sugar\Frame_8000_fg.png,14,8000
Background\Frame_1880_bg.png,0,1880
MilkBottle\Frame_4280_fg.png,7,4280
Bowl\Frame_10360_fg.png,1,10360
OilBottle\Frame_3640_fg.png,9,3640
FryingPan\Frame_8720_fg.png,3,8720
MilkBottle\Frame_3360_fg.png,7,3360
OilBottle\Frame_9440_fg.png,9,9440
Bowl\Frame_4320_fg.png,1,4320
Background\Frame_14800_bg.png,0,14800
FryingPan\Frame_2920_fg.png,3,2920
Jam\Frame_4080_fg.png,5,4080
MilkBottle\Frame_2040_fg.png,7,2040
WashLiquid\Frame_3040_fg.png,16,3040
Glass\Frame_12600_fg.png,4,12600
Glass\Frame_2200_fg.png,4,2200
Sugar\Frame_10840_fg.png,14,10840
WashLiquid\Frame_6120_fg.png,16,6120
CanOfCocaCola\Frame_8480_fg.png,2,8480
VinegarBottle\Frame_7120_fg.png,15,7120
VinegarBottle\Frame_9360_fg.png,15,9360
Mug\Frame_5440_fg.png,8,5440
